customer_id,tenure_months,monthly_charges,total_charges,age,num_support_calls,contract_type,internet_service,payment_method,tech_support,paperless_billing,has_partner,has_dependents,senior_citizen,churn
CUST-002691,44,52.88,2325.35,57.0,1,One year,Fiber optic,Credit card,No,No,No,No,0,1
CUST-005537,61,75.13,4846.11,75.0,0,Month-to-month,DSL,Mailed check,Yes,No,No,No,0,0
CUST-004824,36,70.59,2445.8,61.0,1,One year,Fiber optic,Electronic check,No,No,Yes,No,0,1
CUST-003021,9,59.83,506.97,38.0,3,Two year,Fiber optic,Mailed check,No internet service,No,Yes,Yes,0,0
CUST-003765,29,56.87,1686.06,19.0,0,Month-to-month,No,Mailed check,No internet service,No,Yes,No,0,1
CUST-002232,68,47.53,3147.87,53.0,0,Month-to-month,No,Mailed check,Yes,Yes,No,No,0,0
CUST-002809,13,79.59,1016.51,52.0,1,One year,Fiber optic,Electronic check,No,No,No,No,1,0
CUST-005047,45,38.29,1751.72,73.0,1,Month-to-month,Fiber optic,Credit card,Yes,Yes,Yes,No,0,0
CUST-005655,16,82.63,1324.83,32.0,1,One year,Fiber optic,Mailed check,No internet service,Yes,Yes,Yes,0,1
CUST-004649,19,81.68,1534.63,68.0,0,Two year,DSL,Mailed check,No,Yes,Yes,No,0,0
CUST-005066,38,71.21,2468.34,28.0,1,Two year,Fiber optic,Mailed check,No,Yes,Yes,No,0,0
CUST-000578,65,30.15,,58.0,3,One year,DSL,Mailed check,No,Yes,Yes,Yes,1,0
CUST-003184,45,36.8,1681.51,42.0,0,Month-to-month,Fiber optic,Electronic check,Yes,Yes,Yes,No,0,1
CUST-001158,28,66.54,1881.05,20.0,1,One year,Fiber optic,Bank transfer,No,Yes,No,Yes,1,0
CUST-002463,42,75.94,3085.87,66.0,2,One year,Fiber optic,Credit card,No internet service,Yes,Yes,No,0,0
CUST-004371,12,63.88,741.16,77.0,1,Month-to-month,DSL,Mailed check,No,Yes,No,No,0,1
CUST-004266,25,85.82,2096.58,50.0,1,Two year,Fiber optic,Bank transfer,Yes,No,No,No,1,0
CUST-000469,68,47.17,3272.18,38.0,1,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,No,0,0
CUST-002095,56,85.62,4469.25,25.0,3,Month-to-month,DSL,Bank transfer,Yes,Yes,No,No,0,0
CUST-003333,61,75.72,4465.06,42.0,1,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,No,Yes,0,0
CUST-002304,66,73.4,4908.7,46.0,0,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,0,1
CUST-000926,39,74.87,2662.48,27.0,3,Month-to-month,Fiber optic,Credit card,Yes,Yes,No,Yes,0,0
CUST-001350,4,53.41,200.28,23.0,0,One year,DSL,Credit card,Yes,No,Yes,No,0,0
CUST-001383,65,80.33,5450.87,18.0,1,One year,No,Credit card,No,Yes,No,No,0,0
CUST-005144,46,100.34,4490.92,68.0,1,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,No,1,1
CUST-000239,45,89.42,4306.08,70.0,0,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,Yes,1,0
CUST-000199,70,66.3,4663.29,33.0,0,One year,DSL,Bank transfer,Yes,Yes,No,No,0,0
CUST-004743,23,59.88,1465.32,39.0,1,Two year,DSL,Credit card,Yes,Yes,No,No,0,1
CUST-001706,71,49.86,3613.4,63.0,0,Month-to-month,DSL,Mailed check,No,Yes,Yes,No,0,1
CUST-001954,70,104.82,7670.34,50.0,3,One year,DSL,Credit card,No internet service,No,Yes,No,0,0
CUST-003470,16,30.46,483.69,25.0,0,Two year,Fiber optic,Credit card,Yes,No,No,Yes,0,0
CUST-003383,66,63.45,4204.34,22.0,1,Month-to-month,DSL,Credit card,No,Yes,No,Yes,0,0
CUST-001550,20,70.73,1412.8,66.0,3,One year,No,Bank transfer,No,Yes,Yes,No,0,0
CUST-005849,4,68.96,276.47,23.0,0,Two year,Fiber optic,Electronic check,Yes,Yes,Yes,No,0,0
CUST-000465,70,18.54,1296.36,79.0,1,Two year,No,Mailed check,Yes,Yes,Yes,No,0,0
CUST-001803,18,45.47,789.12,47.0,2,Two year,Fiber optic,Bank transfer,Yes,Yes,Yes,No,0,0
CUST-000101,14,92.29,1352.14,48.0,0,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,No,0,0
CUST-004189,65,23.86,1495.1,63.0,0,One year,Fiber optic,Mailed check,Yes,Yes,Yes,No,1,0
CUST-001536,11,44.57,472.76,75.0,1,One year,DSL,Bank transfer,Yes,No,Yes,No,0,1
CUST-000472,31,33.81,1098.41,70.0,0,Month-to-month,No,Electronic check,Yes,Yes,No,Yes,0,0
CUST-002072,29,25.23,681.89,54.0,0,Two year,DSL,Credit card,No internet service,No,Yes,No,1,0
CUST-004402,29,98.4,2903.34,69.0,2,Two year,Fiber optic,Credit card,No internet service,Yes,Yes,No,0,0
CUST-000410,12,84.55,1017.68,63.0,1,One year,No,Electronic check,No,Yes,No,No,0,0
CUST-002022,48,116.63,5600.0,23.0,0,Month-to-month,DSL,Bank transfer,Yes,Yes,Yes,No,0,0
CUST-003758,5,75.97,395.25,67.0,2,One year,No,Electronic check,Yes,No,No,No,0,0
CUST-005586,16,75.11,1124.29,71.0,1,One year,DSL,Bank transfer,Yes,Yes,Yes,No,0,0
CUST-005153,50,90.9,4317.18,23.0,3,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,No,1,1
CUST-003208,30,73.88,2110.98,66.0,0,One year,Fiber optic,Credit card,Yes,Yes,Yes,No,0,0
CUST-004128,39,47.79,1882.36,64.0,0,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No,0,0
CUST-004671,50,51.45,2577.18,70.0,2,One year,No,Electronic check,No internet service,Yes,Yes,No,0,0
CUST-002960,67,94.67,6571.46,79.0,2,Two year,No,Mailed check,No internet service,Yes,No,No,1,0
CUST-001867,55,65.63,3873.35,28.0,4,Two year,Fiber optic,Electronic check,No internet service,Yes,Yes,No,0,0
CUST-004480,34,88.09,2859.61,38.0,1,One year,Fiber optic,Bank transfer,No,Yes,No,Yes,0,1
CUST-002996,22,69.3,1590.6,72.0,0,Month-to-month,Fiber optic,Electronic check,Yes,No,No,No,0,1
CUST-004354,35,103.5,3994.66,44.0,0,Month-to-month,Fiber optic,Credit card,No internet service,No,No,No,0,0
CUST-000881,62,93.72,6196.48,68.0,2,Two year,DSL,Credit card,No,Yes,Yes,Yes,1,0
CUST-005715,31,53.59,1606.13,39.0,1,Month-to-month,Fiber optic,Mailed check,No internet service,Yes,No,Yes,0,1
CUST-002754,72,99.28,6726.7,56.0,2,One year,DSL,Credit card,Yes,No,Yes,Yes,0,0
CUST-002505,8,73.08,545.41,21.0,3,Month-to-month,DSL,Electronic check,No internet service,No,Yes,No,0,1
CUST-004647,5,92.14,506.51,40.0,1,One year,Fiber optic,Credit card,No,Yes,No,No,1,1
CUST-001888,4,48.19,199.11,62.0,0,Month-to-month,No,Mailed check,No,Yes,Yes,No,0,1
CUST-004830,25,76.98,1922.67,75.0,2,Month-to-month,DSL,Mailed check,Yes,Yes,No,No,0,1
CUST-002138,39,63.78,2328.35,19.0,2,Two year,Fiber optic,Electronic check,Yes,No,No,No,0,0
CUST-003164,9,43.93,420.72,19.0,1,Month-to-month,Fiber optic,Bank transfer,No,No,No,No,0,0
CUST-001665,28,94.51,2744.6,61.0,0,Month-to-month,No,Credit card,Yes,No,No,No,1,1
CUST-000599,46,97.67,4877.43,36.0,0,Two year,Fiber optic,Bank transfer,No,Yes,No,No,0,1
CUST-003334,5,93.28,491.7,44.0,2,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,No,0,0
CUST-000371,48,142.21,6474.53,55.0,2,One year,No,Bank transfer,No,Yes,No,Yes,1,0
CUST-002603,41,42.64,1713.18,20.0,0,Month-to-month,DSL,Electronic check,No internet service,No,No,Yes,1,1
CUST-001049,8,56.06,456.16,75.0,1,Two year,DSL,Electronic check,No,Yes,No,No,1,0
CUST-001870,3,89.35,,56.0,5,Two year,Fiber optic,Electronic check,No,No,Yes,No,0,0
CUST-002913,16,89.05,1573.01,63.0,1,One year,No,Mailed check,Yes,Yes,Yes,No,0,0
CUST-005067,1,73.34,74.88,76.0,1,One year,No,Bank transfer,No,Yes,No,No,0,0
CUST-001892,64,48.74,3055.94,58.0,2,Two year,No,Bank transfer,No internet service,Yes,No,Yes,0,0
CUST-001142,67,44.38,3176.46,58.0,2,One year,DSL,Bank transfer,Yes,Yes,No,Yes,0,0
CUST-002526,34,87.48,2975.88,48.0,3,Month-to-month,Fiber optic,Bank transfer,Yes,No,No,No,0,0
CUST-003834,10,63.81,638.5,34.0,0,Month-to-month,DSL,Bank transfer,No,Yes,Yes,Yes,0,1
CUST-004832,28,64.05,1812.86,36.0,1,Two year,DSL,Bank transfer,Yes,No,No,Yes,0,0
CUST-000132,6,65.1,392.22,18.0,3,One year,DSL,Electronic check,No,No,No,No,0,0
CUST-001170,45,111.26,4829.93,63.0,1,Month-to-month,No,Mailed check,No internet service,Yes,Yes,No,0,0
CUST-004874,13,74.8,928.97,77.0,0,Month-to-month,DSL,Electronic check,No,Yes,No,Yes,0,1
CUST-002833,39,52.82,1894.87,38.0,0,Month-to-month,DSL,Credit card,Yes,Yes,Yes,No,0,0
CUST-001769,14,19.69,287.25,72.0,0,Month-to-month,DSL,Electronic check,No internet service,No,Yes,No,0,1
CUST-005500,69,60.68,4185.7,78.0,3,Two year,Fiber optic,Bank transfer,No,No,Yes,Yes,0,0
CUST-000746,38,66.99,2630.94,43.0,2,Month-to-month,No,Mailed check,No,Yes,No,No,0,1
CUST-001879,7,64.56,441.89,77.0,1,Month-to-month,Fiber optic,Bank transfer,Yes,No,No,Yes,1,0
CUST-001322,40,89.53,3633.14,30.0,3,Month-to-month,DSL,Mailed check,No,Yes,No,No,0,1
CUST-003481,17,25.06,414.6,73.0,1,Month-to-month,DSL,Credit card,No,Yes,Yes,No,0,1
CUST-000501,47,33.02,1545.41,63.0,1,One year,No,Mailed check,No internet service,Yes,Yes,Yes,0,0
CUST-004096,39,77.67,2837.01,66.0,0,Month-to-month,No,Electronic check,No,No,Yes,No,0,1
CUST-002821,60,43.19,2654.22,65.0,1,Month-to-month,Fiber optic,Credit card,Yes,Yes,Yes,Yes,0,0
CUST-002486,17,34.73,595.8,71.0,2,Month-to-month,DSL,Credit card,No,No,No,No,0,1
CUST-004597,0,57.07,0.0,34.0,2,Month-to-month,Fiber optic,Credit card,No internet service,Yes,No,No,0,1
CUST-005307,54,35.54,1870.85,39.0,1,One year,DSL,Bank transfer,No internet service,Yes,Yes,No,0,0
CUST-000800,0,55.63,0.0,19.0,2,One year,DSL,Credit card,No,No,No,No,0,0
CUST-003789,23,50.37,1213.6,52.0,2,One year,No,Mailed check,Yes,No,Yes,Yes,0,0
CUST-003203,10,38.53,372.95,50.0,0,Month-to-month,DSL,Bank transfer,Yes,Yes,Yes,No,0,0
CUST-001905,17,95.01,1687.5,20.0,0,Month-to-month,DSL,Electronic check,No,Yes,No,Yes,0,0
CUST-002306,23,60.36,1383.75,71.0,1,One year,DSL,Electronic check,No internet service,Yes,Yes,No,1,0
CUST-002080,60,106.86,6012.77,41.0,4,Month-to-month,Fiber optic,Electronic check,No internet service,No,No,No,1,0
CUST-000168,24,51.94,1298.77,66.0,1,Month-to-month,No,Bank transfer,No internet service,Yes,Yes,Yes,0,1
CUST-003017,15,15.0,247.27,,1,One year,Fiber optic,Mailed check,No internet service,Yes,Yes,No,0,0
CUST-002523,29,18.6,535.92,30.0,3,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,Yes,0,0
CUST-001609,9,18.68,163.95,57.0,1,Month-to-month,DSL,Electronic check,No,Yes,Yes,Yes,0,1
CUST-002642,14,62.94,862.97,49.0,2,Two year,Fiber optic,Electronic check,Yes,Yes,Yes,Yes,1,1
CUST-000476,61,63.99,3650.41,78.0,3,Month-to-month,DSL,Credit card,No,Yes,No,No,0,1
CUST-004879,55,40.61,2085.72,41.0,1,One year,Fiber optic,Mailed check,No,No,Yes,No,0,1
CUST-003742,68,48.94,3565.86,32.0,1,Month-to-month,Fiber optic,Credit card,No internet service,Yes,Yes,No,0,0
CUST-005304,17,70.8,1265.71,39.0,0,Two year,Fiber optic,Credit card,No,Yes,No,No,0,0
CUST-002842,55,72.94,4191.93,35.0,0,One year,Fiber optic,Bank transfer,Yes,Yes,Yes,No,0,1
CUST-002409,1,68.03,66.88,40.0,1,Month-to-month,DSL,Credit card,No internet service,Yes,No,No,0,0
CUST-005218,3,60.58,179.77,78.0,0,One year,DSL,Electronic check,Yes,No,Yes,Yes,0,0
CUST-000230,33,81.92,2730.91,55.0,1,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,No,0,1
CUST-005107,69,53.15,3674.23,50.0,1,One year,Fiber optic,Electronic check,Yes,Yes,Yes,No,0,1
CUST-002187,18,69.28,1195.15,28.0,2,Two year,No,Electronic check,Yes,Yes,No,Yes,0,0
CUST-003217,31,48.96,1535.07,60.0,3,Two year,No,Electronic check,Yes,Yes,No,No,1,0
CUST-001695,49,47.54,2367.97,39.0,1,One year,No,Credit card,Yes,No,No,No,0,1
CUST-002534,58,101.92,5553.77,64.0,2,Month-to-month,No,Electronic check,No internet service,Yes,Yes,No,0,0
CUST-005388,36,61.41,2020.91,23.0,0,Month-to-month,Fiber optic,Electronic check,No internet service,Yes,Yes,No,0,1
CUST-001788,34,42.34,1375.37,61.0,1,Month-to-month,DSL,Electronic check,No,Yes,No,No,0,1
CUST-001044,51,58.65,2892.28,,0,Two year,Fiber optic,Mailed check,No,No,No,No,0,0
CUST-003968,43,98.93,4616.7,29.0,0,Month-to-month,No,Electronic check,No,Yes,Yes,Yes,0,0
CUST-000017,9,35.76,313.8,50.0,0,One year,Fiber optic,Credit card,No,Yes,No,Yes,0,0
CUST-000534,42,17.6,764.96,61.0,1,Month-to-month,No,Electronic check,Yes,Yes,No,Yes,0,1
CUST-003316,46,71.03,3353.96,23.0,3,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,No,0,0
CUST-001128,40,91.59,3778.48,61.0,0,Month-to-month,DSL,Credit card,No,Yes,No,No,1,1
CUST-003858,23,55.61,1284.21,43.0,3,One year,No,Electronic check,No,No,No,No,0,0
CUST-002346,23,114.38,2533.73,26.0,0,One year,Fiber optic,Mailed check,Yes,Yes,No,No,1,1
CUST-005084,37,93.73,3578.93,77.0,1,One year,DSL,Credit card,Yes,Yes,Yes,No,0,0
CUST-004945,52,44.68,2369.99,38.0,1,Two year,Fiber optic,Credit card,No internet service,Yes,No,No,0,0
CUST-001837,22,70.0,1529.43,68.0,1,Month-to-month,Fiber optic,Bank transfer,No,No,No,No,0,0
CUST-001496,40,27.65,1119.29,18.0,1,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,No,0,0
CUST-005077,0,75.12,0.0,71.0,2,Two year,DSL,Bank transfer,Yes,No,Yes,No,0,0
CUST-004629,25,44.8,981.68,73.0,1,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,Yes,0,1
CUST-005805,10,51.08,476.56,55.0,0,Month-to-month,DSL,Mailed check,Yes,No,No,No,0,0
CUST-002758,26,56.21,1532.91,63.0,2,Month-to-month,Fiber optic,Credit card,No,No,Yes,No,0,1
CUST-002436,46,109.55,4646.33,70.0,1,One year,No,Mailed check,Yes,No,No,No,0,0
CUST-000712,53,28.07,1502.12,45.0,1,One year,Fiber optic,Electronic check,No,Yes,Yes,No,1,0
CUST-004781,43,46.92,2008.03,24.0,0,Month-to-month,DSL,Bank transfer,No,Yes,No,No,0,0
CUST-003101,9,57.46,517.2,66.0,1,Month-to-month,No,Credit card,No,No,No,Yes,0,0
CUST-003285,34,87.6,2904.88,63.0,0,One year,DSL,Credit card,No,No,Yes,Yes,0,0
CUST-004619,65,68.35,4527.45,23.0,1,Month-to-month,Fiber optic,Electronic check,No,No,No,No,0,1
CUST-004601,69,75.54,4853.96,35.0,4,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,No,0,1
CUST-004944,2,77.96,155.88,74.0,0,One year,Fiber optic,Bank transfer,No internet service,Yes,Yes,No,0,0
CUST-002892,26,77.69,1904.82,55.0,1,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,No,Yes,0,0
CUST-005701,27,48.7,1393.11,26.0,0,Month-to-month,Fiber optic,Mailed check,No internet service,No,No,No,0,1
CUST-000676,42,64.03,2638.54,76.0,3,One year,Fiber optic,Electronic check,Yes,Yes,No,No,0,0
CUST-003080,32,66.17,2145.16,77.0,1,One year,Fiber optic,Electronic check,No internet service,No,No,No,0,0
CUST-003658,24,107.96,2605.1,79.0,1,Month-to-month,Fiber optic,Electronic check,No internet service,Yes,No,No,0,0
CUST-002441,0,66.89,0.0,22.0,1,Two year,Fiber optic,Bank transfer,Yes,No,Yes,Yes,1,0
CUST-001720,6,53.8,327.26,61.0,2,Month-to-month,DSL,Mailed check,No,Yes,Yes,No,1,1
CUST-000014,52,75.56,3698.69,41.0,2,Month-to-month,DSL,Bank transfer,No,No,No,No,0,1
CUST-001223,47,74.03,3568.18,45.0,3,One year,Fiber optic,Bank transfer,No internet service,Yes,Yes,No,0,0
CUST-000915,33,86.66,2635.28,30.0,1,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,No,0,1
CUST-002045,72,93.17,6683.98,74.0,0,One year,No,Credit card,Yes,Yes,No,No,0,0
CUST-001501,19,112.7,2385.51,51.0,1,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,Yes,0,0
CUST-002575,24,69.28,1550.68,56.0,0,Two year,No,Bank transfer,No,Yes,Yes,No,0,0
CUST-005272,17,56.2,876.89,65.0,2,One year,DSL,Mailed check,No,Yes,Yes,No,0,0
CUST-000969,2,26.94,53.7,76.0,1,Month-to-month,DSL,Mailed check,No internet service,Yes,No,Yes,0,0
CUST-001038,31,70.49,2241.35,43.0,0,Month-to-month,DSL,Bank transfer,No internet service,Yes,Yes,Yes,0,1
CUST-002887,4,55.43,214.94,78.0,0,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,No,0,1
CUST-000065,23,85.49,1983.77,48.0,4,Month-to-month,Fiber optic,Electronic check,No internet service,Yes,Yes,No,0,1
CUST-000755,31,130.66,4110.18,56.0,1,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,No,0,0
CUST-004949,26,66.52,1638.71,35.0,0,Two year,Fiber optic,Credit card,,No,Yes,Yes,0,0
CUST-004322,33,57.35,1912.07,33.0,1,Month-to-month,No,Electronic check,Yes,No,No,Yes,1,0
CUST-001820,22,29.26,575.3,68.0,1,One year,Fiber optic,Electronic check,Yes,Yes,Yes,No,0,0
CUST-001488,8,84.13,688.52,65.0,1,Two year,Fiber optic,Mailed check,Yes,Yes,Yes,Yes,0,0
CUST-000506,38,113.13,4160.4,72.0,2,Month-to-month,Fiber optic,Credit card,No,Yes,No,Yes,0,1
CUST-002792,52,69.88,3399.99,50.0,2,Month-to-month,Fiber optic,Mailed check,No,No,No,No,0,1
CUST-005679,3,52.48,146.62,30.0,2,Month-to-month,DSL,Electronic check,No,Yes,No,No,0,0
CUST-004961,36,106.26,3825.4,68.0,0,Month-to-month,Fiber optic,Electronic check,No internet service,No,Yes,Yes,0,0
CUST-003700,11,31.6,321.91,43.0,2,One year,Fiber optic,Bank transfer,No,No,No,No,0,0
CUST-003933,53,50.36,2785.4,,1,Month-to-month,Fiber optic,Credit card,No internet service,Yes,No,Yes,0,1
CUST-000710,49,48.81,2601.52,43.0,2,Month-to-month,Fiber optic,Credit card,No,No,Yes,No,0,1
CUST-002154,51,46.65,2247.52,33.0,1,One year,Fiber optic,Bank transfer,No,No,No,No,0,0
CUST-000088,56,102.53,5490.11,41.0,3,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,Yes,0,1
CUST-002451,64,103.19,6175.53,79.0,1,Two year,Fiber optic,Electronic check,Yes,No,No,No,0,0
CUST-000889,19,63.41,1245.33,65.0,1,Month-to-month,No,Electronic check,Yes,No,Yes,No,0,0
CUST-003660,40,95.36,3847.63,44.0,1,One year,DSL,Mailed check,No,Yes,No,Yes,0,0
CUST-002918,62,91.83,5718.09,40.0,2,Month-to-month,No,Electronic check,Yes,Yes,Yes,Yes,0,0
CUST-003214,41,48.06,1888.96,,0,Two year,No,Bank transfer,Yes,Yes,No,No,0,0
CUST-001451,2,83.06,169.47,75.0,2,One year,No,Electronic check,No,Yes,Yes,Yes,1,0
CUST-001421,72,39.32,2445.3,24.0,2,One year,DSL,Mailed check,No internet service,Yes,Yes,No,0,0
CUST-001199,45,73.74,3246.28,57.0,2,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No,0,1
CUST-000783,8,84.23,698.44,40.0,3,One year,Fiber optic,Mailed check,No,No,Yes,No,0,0
CUST-000626,24,44.34,1003.75,20.0,1,Two year,Fiber optic,Bank transfer,No,No,Yes,No,1,0
CUST-001047,43,73.19,3185.61,79.0,1,Month-to-month,DSL,Mailed check,Yes,No,Yes,No,0,0
CUST-000877,54,71.69,3808.84,31.0,2,Two year,DSL,Bank transfer,No,Yes,No,No,0,0
CUST-000420,67,44.86,3128.12,32.0,2,Two year,DSL,Bank transfer,No,No,Yes,Yes,0,0
CUST-005620,1,88.56,92.19,34.0,3,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,Yes,0,1
CUST-002572,53,41.37,2254.87,36.0,1,Month-to-month,Fiber optic,Credit card,No,No,Yes,Yes,0,0
CUST-000373,27,77.12,2074.95,56.0,0,Month-to-month,DSL,Electronic check,Yes,No,Yes,No,0,0
CUST-003414,43,59.13,2559.26,33.0,0,Month-to-month,No,Mailed check,Yes,No,Yes,Yes,0,1
CUST-001652,3,76.69,238.66,71.0,2,Month-to-month,DSL,Credit card,No internet service,Yes,Yes,No,0,0
CUST-001101,34,46.89,1665.5,52.0,4,One year,Fiber optic,Electronic check,No internet service,Yes,Yes,No,0,0
CUST-003114,26,51.66,1297.61,66.0,0,Month-to-month,DSL,Electronic check,No,No,Yes,Yes,0,0
CUST-002655,41,60.32,2418.42,53.0,3,One year,No,Bank transfer,,Yes,No,No,0,0
CUST-003956,38,89.85,3786.43,37.0,2,One year,DSL,Credit card,No,No,Yes,No,0,0
CUST-005831,11,100.17,1039.46,49.0,1,One year,DSL,Bank transfer,Yes,Yes,Yes,No,0,0
CUST-005193,6,96.29,589.8,53.0,1,Month-to-month,DSL,Bank transfer,No,Yes,No,No,0,0
CUST-000655,38,45.01,1557.6,24.0,1,Month-to-month,Fiber optic,Credit card,Yes,Yes,Yes,Yes,0,1
CUST-005704,22,81.54,1665.1,52.0,2,One year,DSL,Bank transfer,No,Yes,Yes,No,0,0
CUST-000705,41,70.93,2728.2,22.0,0,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,Yes,0,1
CUST-005143,40,63.52,2606.82,71.0,2,Month-to-month,DSL,Bank transfer,No,No,Yes,Yes,0,1
CUST-002149,62,67.49,3924.55,21.0,1,One year,No,Electronic check,No internet service,Yes,No,No,0,0
CUST-004630,10,56.15,514.17,59.0,2,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,0,0
CUST-001379,39,66.09,2131.04,62.0,1,Month-to-month,DSL,Bank transfer,No internet service,No,Yes,No,0,0
CUST-001197,71,90.43,6434.77,53.0,0,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,No,0,1
CUST-004676,40,64.57,2521.04,41.0,0,Month-to-month,No,Electronic check,No,Yes,Yes,No,0,0
CUST-004317,30,40.78,1117.74,77.0,0,Month-to-month,Fiber optic,Credit card,No,Yes,Yes,No,0,0
CUST-005420,58,33.31,1831.97,29.0,2,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No,0,1
CUST-003047,55,46.24,2503.99,19.0,0,Two year,Fiber optic,Bank transfer,No internet service,No,No,Yes,0,0
CUST-000181,11,72.18,774.94,25.0,0,One year,DSL,Bank transfer,No,Yes,Yes,No,0,0
CUST-005033,10,60.44,564.78,65.0,1,Month-to-month,Fiber optic,Credit card,Yes,Yes,Yes,No,0,0
CUST-001181,67,44.78,3124.33,22.0,1,Month-to-month,No,Electronic check,No internet service,Yes,No,No,0,1
CUST-003516,12,101.58,1143.28,60.0,4,One year,DSL,Credit card,No,No,Yes,No,0,0
CUST-000964,69,109.77,6931.08,76.0,1,Month-to-month,No,Credit card,No,Yes,No,No,0,0
CUST-000561,3,101.02,310.93,55.0,0,Month-to-month,No,Mailed check,No internet service,No,Yes,Yes,0,0
CUST-003768,58,108.38,5770.84,39.0,1,One year,DSL,Mailed check,No internet service,Yes,Yes,No,0,0
CUST-004853,5,59.5,318.51,69.0,1,Month-to-month,Fiber optic,Mailed check,No internet service,Yes,No,Yes,0,0
CUST-001073,38,57.05,2099.15,53.0,1,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,No,0,1
CUST-001310,38,46.2,1719.49,29.0,3,Month-to-month,DSL,Mailed check,Yes,Yes,Yes,No,0,0
CUST-001183,32,93.17,2961.79,54.0,3,Month-to-month,Fiber optic,Credit card,Yes,No,No,No,0,0
CUST-004342,34,50.25,1705.56,75.0,3,Month-to-month,Fiber optic,Electronic check,No internet service,Yes,Yes,Yes,0,0
CUST-003551,38,81.55,2995.02,18.0,4,Two year,Fiber optic,Mailed check,No,Yes,Yes,No,0,0
CUST-001718,30,89.8,2977.48,47.0,1,Month-to-month,Fiber optic,Electronic check,No internet service,No,No,No,0,1
CUST-000259,42,67.16,2704.36,56.0,1,Month-to-month,DSL,Electronic check,No,Yes,Yes,No,0,0
CUST-000279,6,82.6,470.35,29.0,0,One year,Fiber optic,Credit card,No,Yes,Yes,No,0,0
CUST-005192,36,26.93,850.84,22.0,1,Month-to-month,No,Electronic check,No internet service,Yes,Yes,Yes,0,1
CUST-001411,40,50.99,1967.13,20.0,3,One year,Fiber optic,Credit card,Yes,Yes,Yes,Yes,0,0
CUST-000198,24,48.26,1186.21,65.0,3,Month-to-month,Fiber optic,Electronic check,No,No,No,No,0,0
CUST-005533,32,45.29,,73.0,0,Month-to-month,DSL,Bank transfer,No,Yes,No,No,0,0
CUST-002288,68,15.57,1021.84,35.0,1,Month-to-month,No,Mailed check,No internet service,No,Yes,No,0,0
CUST-004060,10,65.86,660.12,73.0,0,Month-to-month,DSL,Mailed check,Yes,Yes,Yes,No,0,0
CUST-001244,63,73.42,4905.53,78.0,1,Month-to-month,Fiber optic,Electronic check,No internet service,Yes,Yes,No,0,1
CUST-004581,70,89.01,6037.32,49.0,2,Two year,Fiber optic,Bank transfer,Yes,Yes,Yes,No,0,0
CUST-002988,65,107.68,7050.78,70.0,0,Two year,Fiber optic,Electronic check,No,No,No,Yes,1,0
CUST-004562,1,102.72,114.62,40.0,0,One year,No,Mailed check,Yes,Yes,No,Yes,0,0
CUST-000683,69,94.79,6218.91,33.0,1,One year,Fiber optic,Bank transfer,No,Yes,No,No,0,0
CUST-005811,47,45.48,2119.64,61.0,0,Month-to-month,DSL,Mailed check,No,Yes,Yes,No,0,0
CUST-005645,3,105.99,309.5,62.0,4,Two year,No,Credit card,Yes,No,No,No,0,0
CUST-003822,40,77.22,3283.5,74.0,0,One year,Fiber optic,Electronic check,Yes,Yes,Yes,No,0,1
CUST-001400,62,90.54,5593.73,50.0,1,Month-to-month,Fiber optic,Electronic check,No,Yes,No,No,0,1
CUST-004806,34,79.05,2492.03,58.0,1,One year,No,Mailed check,No,Yes,No,Yes,0,0
CUST-005828,8,66.14,519.49,77.0,1,Two year,Fiber optic,Credit card,Yes,Yes,Yes,No,0,0
CUST-004347,11,41.31,433.5,18.0,2,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,No,0,0
CUST-001253,57,74.99,4221.06,41.0,2,Month-to-month,DSL,Electronic check,No,Yes,No,No,0,0
